data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_ReDOrId,rating
32337,16438,4,32337,[2273],[1]
32338,16439,0,32338,"[863, 1778, 725, 3138, 2381]","[1, 1, 1, 1, 1]"
32339,16439,1,32339,"[1778, 725, 3138, 2381]","[1, 1, 1, 1]"
32340,16439,2,32340,"[725, 3138, 2381]","[1, 1, 1]"
32341,16439,3,32341,"[3138, 2381]","[1, 1]"
32342,16439,4,32342,[2381],[1]
32343,16440,0,32343,"[735, 5866, 1245, 5458]","[1, 1, 1, 1]"
32344,16440,1,32344,"[5866, 1245, 5458]","[1, 1, 1]"
32345,16440,2,32345,"[1245, 5458]","[1, 1]"
32346,16440,3,32346,[5458],[1]
32347,16445,0,32347,"[851, 5964, 2791, 3904, 3582]","[1, 1, 1, 1, 1]"
32348,16445,1,32348,"[5964, 2791, 3904, 3582]","[1, 1, 1, 1]"
32349,16445,2,32349,"[2791, 3904, 3582]","[1, 1, 1]"
32350,16445,3,32350,"[3904, 3582]","[1, 1]"
32351,16445,4,32351,[3582],[1]
32352,16447,0,32352,"[112, 3839, 2809, 1627]","[1, 1, 1, 1]"
32353,16447,3,32353,[1627],[1]
32354,16449,0,32354,"[3125, 1529, 2115, 5334]","[1, 1, 1, 1]"
32355,16449,1,32355,"[1529, 2115, 5334]","[1, 1, 1]"
32356,16449,2,32356,"[2115, 5334]","[1, 1]"
32357,16452,0,32357,"[4856, 3271, 2936, 2603, 847, 902]","[1, 1, 1, 1, 1, 1]"
32358,16452,1,32358,"[3271, 2936, 2603, 847, 902]","[1, 1, 1, 1, 1]"
32359,16452,2,32359,"[2936, 2603, 847, 902]","[1, 1, 1, 1]"
32360,16452,3,32360,"[2603, 847, 902]","[1, 1, 1]"
32361,16452,4,32361,"[847, 902]","[1, 1]"
32362,16452,5,32362,[902],[1]
32363,16454,0,32363,"[416, 2923, 5768, 6098, 3583, 3269, 3320, 5396, 5258]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
32364,16454,1,32364,"[2923, 5768, 6098, 3583, 3269, 3320, 5396, 5258]","[1, 1, 1, 1, 1, 1, 1, 1]"
32365,16454,4,32365,"[3583, 3269, 3320, 5396, 5258]","[1, 1, 1, 1, 1]"
32366,16454,5,32366,"[3269, 3320, 5396, 5258]","[1, 1, 1, 1]"
32367,16454,8,32367,[5258],[1]
32368,16455,0,32368,"[4572, 1896, 5396, 3269]","[1, 1, 1, 1]"
32369,16455,1,32369,"[1896, 5396, 3269]","[1, 1, 1]"
32370,16455,2,32370,"[5396, 3269]","[1, 1]"
32371,16455,3,32371,[3269],[1]
32372,16464,0,32372,"[1205, 6370, 152, 6358, 4180]","[1, 1, 1, 1, 1]"
32373,16464,1,32373,"[6370, 152, 6358, 4180]","[1, 1, 1, 1]"
32374,16464,2,32374,"[152, 6358, 4180]","[1, 1, 1]"
32375,16464,4,32375,[4180],[1]
32376,16465,0,32376,"[3202, 2421, 6271, 6019]","[1, 1, 1, 1]"
32377,16465,1,32377,"[2421, 6271, 6019]","[1, 1, 1]"
32378,16465,2,32378,"[6271, 6019]","[1, 1]"
32379,16465,3,32379,[6019],[1]
32380,16466,0,32380,"[2115, 4391, 6358, 6370]","[1, 1, 1, 1]"
32381,16466,1,32381,"[4391, 6358, 6370]","[1, 1, 1]"
32382,16466,2,32382,"[6358, 6370]","[1, 1]"
32383,16466,3,32383,[6370],[1]
32384,16467,0,32384,"[6232, 4253, 3713, 5192, 5348, 6370, 159, 5386]","[1, 1, 1, 1, 1, 1, 1, 1]"
32385,16467,1,32385,"[4253, 3713, 5192, 5348, 6370, 159, 5386]","[1, 1, 1, 1, 1, 1, 1]"
32386,16467,2,32386,"[3713, 5192, 5348, 6370, 159, 5386]","[1, 1, 1, 1, 1, 1]"
32387,16467,4,32387,"[5348, 6370, 159, 5386]","[1, 1, 1, 1]"
32388,16467,5,32388,"[6370, 159, 5386]","[1, 1, 1]"
32389,16467,7,32389,[5386],[1]
32390,16468,0,32390,"[6370, 152, 5198, 2115, 6358, 5178]","[1, 1, 1, 1, 1, 1]"
32391,16468,1,32391,"[152, 5198, 2115, 6358, 5178]","[1, 1, 1, 1, 1]"
32392,16468,3,32392,"[2115, 6358, 5178]","[1, 1, 1]"
32393,16468,4,32393,"[6358, 5178]","[1, 1]"
32394,16468,5,32394,[5178],[1]
32395,16469,0,32395,"[5284, 6370, 2115, 6358]","[1, 1, 1, 1]"
32396,16469,1,32396,"[6370, 2115, 6358]","[1, 1, 1]"
32397,16469,2,32397,"[2115, 6358]","[1, 1]"
32398,16469,3,32398,[6358],[1]
32399,16471,0,32399,"[5284, 6370, 4568, 4941, 159]","[1, 1, 1, 1, 1]"
32400,16471,1,32400,"[6370, 4568, 4941, 159]","[1, 1, 1, 1]"
32401,16471,2,32401,"[4568, 4941, 159]","[1, 1, 1]"
32402,16471,3,32402,"[4941, 159]","[1, 1]"
32403,16471,4,32403,[159],[1]
32404,16472,0,32404,"[2923, 6098, 5156, 416, 3583]","[1, 1, 1, 1, 1]"
32405,16472,1,32405,"[6098, 5156, 416, 3583]","[1, 1, 1, 1]"
32406,16472,3,32406,"[416, 3583]","[1, 1]"
32407,16472,4,32407,[3583],[1]
32408,16473,0,32408,"[3237, 129, 4576, 6049, 416, 4779]","[1, 1, 1, 1, 1, 1]"
32409,16473,1,32409,"[129, 4576, 6049, 416, 4779]","[1, 1, 1, 1, 1]"
32410,16473,2,32410,"[4576, 6049, 416, 4779]","[1, 1, 1, 1]"
32411,16473,3,32411,"[6049, 416, 4779]","[1, 1, 1]"
32412,16473,4,32412,"[416, 4779]","[1, 1]"
32413,16473,5,32413,[4779],[1]
32414,16477,0,32414,"[5964, 851, 2791, 3582, 3904, 2919]","[1, 1, 1, 1, 1, 1]"
32415,16477,1,32415,"[851, 2791, 3582, 3904, 2919]","[1, 1, 1, 1, 1]"
32416,16477,2,32416,"[2791, 3582, 3904, 2919]","[1, 1, 1, 1]"
32417,16477,4,32417,"[3904, 2919]","[1, 1]"
32418,16477,5,32418,[2919],[1]
32419,16478,0,32419,"[5047, 3271, 1745, 555]","[1, 1, 1, 1]"
32420,16478,1,32420,"[3271, 1745, 555]","[1, 1, 1]"
32421,16478,2,32421,"[1745, 555]","[1, 1]"
32422,16478,3,32422,[555],[1]
32423,16480,0,32423,"[2115, 6358, 6370, 832]","[1, 1, 1, 1]"
32424,16480,1,32424,"[6358, 6370, 832]","[1, 1, 1]"
32425,16480,2,32425,"[6370, 832]","[1, 1]"
32426,16480,3,32426,[832],[1]
32427,16482,0,32427,"[3381, 5964, 1174, 4619, 3582, 199]","[1, 1, 1, 1, 1, 1]"
32428,16482,1,32428,"[5964, 1174, 4619, 3582, 199]","[1, 1, 1, 1, 1]"
32429,16482,2,32429,"[1174, 4619, 3582, 199]","[1, 1, 1, 1]"
32430,16482,3,32430,"[4619, 3582, 199]","[1, 1, 1]"
32431,16482,4,32431,"[3582, 199]","[1, 1]"
32432,16482,5,32432,[199],[1]
32433,16487,0,32433,"[2164, 6474, 4542, 4800]","[1, 1, 0, 1]"
32434,16487,1,32434,"[6474, 4542, 4800]","[1, 0, 1]"
32435,16487,2,32435,"[4542, 4800]","[0, 1]"
32436,16487,3,32436,[4800],[1]
32437,16489,0,32437,"[3848, 2619, 5964, 6358, 6370]","[1, 1, 1, 0, 0]"
32438,16489,1,32438,"[2619, 5964, 6358, 6370]","[1, 1, 0, 0]"
32439,16489,2,32439,"[5964, 6358, 6370]","[1, 0, 0]"
32440,16489,3,32440,"[6358, 6370]","[0, 0]"
32441,16493,0,32441,"[152, 3965, 736, 1430]","[1, 1, 1, 1]"
32442,16493,2,32442,"[736, 1430]","[1, 1]"
32443,16493,3,32443,[1430],[1]
32444,16496,0,32444,"[2266, 3278, 1590, 709, 5034]","[1, 1, 1, 1, 1]"
32445,16496,1,32445,"[3278, 1590, 709, 5034]","[1, 1, 1, 1]"
32446,16496,2,32446,"[1590, 709, 5034]","[1, 1, 1]"
32447,16496,3,32447,"[709, 5034]","[1, 1]"
32448,16496,4,32448,[5034],[1]
32449,16497,0,32449,"[521, 5750, 515, 3628, 2230]","[1, 1, 1, 1, 1]"
32450,16497,1,32450,"[5750, 515, 3628, 2230]","[1, 1, 1, 1]"
32451,16497,2,32451,"[515, 3628, 2230]","[1, 1, 1]"
32452,16497,3,32452,"[3628, 2230]","[1, 1]"
32453,16497,4,32453,[2230],[1]
32454,16499,0,32454,"[6502, 6514, 6401, 1500]","[1, 1, 1, 1]"
32455,16499,2,32455,"[6401, 1500]","[1, 1]"
32456,16499,3,32456,[1500],[1]
32457,16501,0,32457,"[416, 1446, 3630, 5750]","[1, 1, 1, 1]"
32458,16501,1,32458,"[1446, 3630, 5750]","[1, 1, 1]"
32459,16501,3,32459,[5750],[1]
32460,16502,0,32460,"[555, 4606, 111, 4690]","[1, 1, 1, 1]"
32461,16502,1,32461,"[4606, 111, 4690]","[1, 1, 1]"
32462,16502,2,32462,"[111, 4690]","[1, 1]"
32463,16502,3,32463,[4690],[1]
32464,16503,0,32464,"[6325, 416, 6474, 4473]","[0, 1, 1, 1]"
32465,16503,1,32465,"[416, 6474, 4473]","[1, 1, 1]"
32466,16503,2,32466,"[6474, 4473]","[1, 1]"
32467,16503,3,32467,[4473],[1]
32468,16504,0,32468,"[555, 5171, 2154, 2654]","[1, 1, 1, 1]"
32469,16504,1,32469,"[5171, 2154, 2654]","[1, 1, 1]"
32470,16504,2,32470,"[2154, 2654]","[1, 1]"
32471,16504,3,32471,[2654],[1]
32472,16505,0,32472,"[1950, 5467, 6348, 1352, 3652]","[1, 1, 1, 1, 0]"
32473,16505,1,32473,"[5467, 6348, 1352, 3652]","[1, 1, 1, 0]"
32474,16505,2,32474,"[6348, 1352, 3652]","[1, 1, 0]"
32475,16505,3,32475,"[1352, 3652]","[1, 0]"
32476,16505,4,32476,[3652],[0]
32477,16506,0,32477,"[5284, 3197, 3124, 6059]","[1, 1, 1, 1]"
32478,16506,1,32478,"[3197, 3124, 6059]","[1, 1, 1]"
32479,16506,2,32479,"[3124, 6059]","[1, 1]"
32480,16506,3,32480,[6059],[1]
32481,16507,0,32481,"[6370, 645, 4654, 108, 1917]","[1, 0, 1, 1, 1]"
32482,16507,1,32482,"[645, 4654, 108, 1917]","[0, 1, 1, 1]"
32483,16507,2,32483,"[4654, 108, 1917]","[1, 1, 1]"
32484,16507,3,32484,"[108, 1917]","[1, 1]"
32485,16507,4,32485,[1917],[1]
32486,16508,0,32486,"[2851, 4112, 5198, 5334]","[1, 1, 1, 1]"
32487,16508,1,32487,"[4112, 5198, 5334]","[1, 1, 1]"
32488,16508,2,32488,"[5198, 5334]","[1, 1]"
32489,16508,3,32489,[5334],[1]
32490,16509,0,32490,"[2304, 3773, 2809, 6315, 2942, 4383, 4112]","[1, 1, 1, 0, 1, 1, 1]"
32491,16509,1,32491,"[3773, 2809, 6315, 2942, 4383, 4112]","[1, 1, 0, 1, 1, 1]"
32492,16509,2,32492,"[2809, 6315, 2942, 4383, 4112]","[1, 0, 1, 1, 1]"
32493,16509,3,32493,"[6315, 2942, 4383, 4112]","[0, 1, 1, 1]"
32494,16509,4,32494,"[2942, 4383, 4112]","[1, 1, 1]"
32495,16509,5,32495,"[4383, 4112]","[1, 1]"
32496,16509,6,32496,[4112],[1]
32497,16510,0,32497,"[5551, 4750, 645, 2231]","[1, 1, 1, 1]"
32498,16510,1,32498,"[4750, 645, 2231]","[1, 1, 1]"
32499,16510,2,32499,"[645, 2231]","[1, 1]"
32500,16511,0,32500,"[2923, 1578, 2115]","[0, 0, 1]"
32501,16511,1,32501,"[1578, 2115]","[0, 1]"
32502,16511,2,32502,[2115],[1]
32503,16513,0,32503,"[5350, 6362, 3344, 5023]","[1, 0, 0, 1]"
32504,16513,1,32504,"[6362, 3344, 5023]","[0, 0, 1]"
32505,16513,2,32505,"[3344, 5023]","[0, 1]"
32506,16513,3,32506,[5023],[1]
32507,16514,0,32507,"[3202, 5805, 4992, 1765]","[1, 1, 1, 1]"
32508,16514,1,32508,"[5805, 4992, 1765]","[1, 1, 1]"
32509,16514,2,32509,"[4992, 1765]","[1, 1]"
32510,16514,3,32510,[1765],[1]
32511,16515,0,32511,"[736, 1473, 1217, 6545, 5486]","[1, 1, 1, 1, 1]"
32512,16515,2,32512,"[1217, 6545, 5486]","[1, 1, 1]"
32513,16515,3,32513,"[6545, 5486]","[1, 1]"
32514,16515,4,32514,[5486],[1]
32515,16516,0,32515,"[2605, 236, 1362, 2168]","[1, 1, 1, 1]"
32516,16516,1,32516,"[236, 1362, 2168]","[1, 1, 1]"
32517,16516,2,32517,"[1362, 2168]","[1, 1]"
32518,16517,0,32518,"[199, 3904, 3502, 4619, 2121]","[1, 1, 1, 1, 1]"
32519,16517,1,32519,"[3904, 3502, 4619, 2121]","[1, 1, 1, 1]"
32520,16517,2,32520,"[3502, 4619, 2121]","[1, 1, 1]"
32521,16517,3,32521,"[4619, 2121]","[1, 1]"
32522,16517,4,32522,[2121],[1]
32523,16518,0,32523,"[1297, 3572, 3375, 1591]","[1, 1, 1, 1]"
32524,16518,1,32524,"[3572, 3375, 1591]","[1, 1, 1]"
32525,16518,2,32525,"[3375, 1591]","[1, 1]"
32526,16518,3,32526,[1591],[1]
32527,16519,0,32527,"[6058, 2851, 1284, 1764]","[1, 1, 1, 1]"
32528,16519,1,32528,"[2851, 1284, 1764]","[1, 1, 1]"
32529,16519,2,32529,"[1284, 1764]","[1, 1]"
32530,16521,0,32530,"[2702, 2634, 4067, 4549, 1500]","[1, 0, 1, 1, 1]"
32531,16521,1,32531,"[2634, 4067, 4549, 1500]","[0, 1, 1, 1]"
32532,16521,4,32532,[1500],[1]
32533,16522,0,32533,"[2987, 489, 521, 1552, 948, 3502, 3904]","[1, 1, 1, 1, 0, 1, 1]"
32534,16522,1,32534,"[489, 521, 1552, 948, 3502, 3904]","[1, 1, 1, 0, 1, 1]"
32535,16522,2,32535,"[521, 1552, 948, 3502, 3904]","[1, 1, 0, 1, 1]"
32536,16522,3,32536,"[1552, 948, 3502, 3904]","[1, 0, 1, 1]"
32537,16522,4,32537,"[948, 3502, 3904]","[0, 1, 1]"
32538,16522,5,32538,"[3502, 3904]","[1, 1]"
32539,16522,6,32539,[3904],[1]
32540,16523,0,32540,"[2919, 4074, 4838]","[1, 1, 1]"
32541,16523,1,32541,"[4074, 4838]","[1, 1]"
32542,16523,2,32542,[4838],[1]
32543,16524,0,32543,"[5467, 2558, 4339, 660]","[1, 1, 1, 1]"
32544,16524,1,32544,"[2558, 4339, 660]","[1, 1, 1]"
32545,16524,2,32545,"[4339, 660]","[1, 1]"
32546,16524,3,32546,[660],[1]
32547,16525,0,32547,"[521, 5334, 3828, 4976]","[1, 1, 1, 1]"
32548,16525,1,32548,"[5334, 3828, 4976]","[1, 1, 1]"
32549,16525,2,32549,"[3828, 4976]","[1, 1]"
32550,16525,3,32550,[4976],[1]
32551,16530,0,32551,"[304, 3138, 4281, 5578, 2933]","[0, 1, 1, 1, 0]"
32552,16530,1,32552,"[3138, 4281, 5578, 2933]","[1, 1, 1, 0]"
32553,16530,2,32553,"[4281, 5578, 2933]","[1, 1, 0]"
32554,16530,3,32554,"[5578, 2933]","[1, 0]"
32555,16530,4,32555,[2933],[0]
32556,16533,0,32556,"[1745, 4828, 555, 3271, 5047]","[1, 1, 1, 1, 1]"
32557,16533,1,32557,"[4828, 555, 3271, 5047]","[1, 1, 1, 1]"
32558,16533,2,32558,"[555, 3271, 5047]","[1, 1, 1]"
32559,16533,3,32559,"[3271, 5047]","[1, 1]"
32560,16533,4,32560,[5047],[1]
32561,16534,0,32561,"[1921, 2146, 4894, 5921, 5004]","[1, 1, 1, 1, 1]"
32562,16534,1,32562,"[2146, 4894, 5921, 5004]","[1, 1, 1, 1]"
32563,16534,4,32563,[5004],[1]
32564,16535,0,32564,"[5626, 3904, 2270]","[1, 1, 1]"
32565,16535,1,32565,"[3904, 2270]","[1, 1]"
32566,16535,2,32566,[2270],[1]
32567,16537,0,32567,"[3327, 368, 4310, 4831]","[1, 1, 0, 0]"
32568,16537,1,32568,"[368, 4310, 4831]","[1, 0, 0]"
32569,16537,2,32569,"[4310, 4831]","[0, 0]"
32570,16538,0,32570,"[3713, 4430, 2324, 6098]","[1, 1, 1, 1]"
32571,16538,1,32571,"[4430, 2324, 6098]","[1, 1, 1]"
32572,16538,2,32572,"[2324, 6098]","[1, 1]"
32573,16538,3,32573,[6098],[1]
32574,16539,0,32574,"[3664, 2260, 1985, 6059, 3949, 4636]","[1, 0, 1, 1, 1, 1]"
32575,16539,1,32575,"[2260, 1985, 6059, 3949, 4636]","[0, 1, 1, 1, 1]"
32576,16539,2,32576,"[1985, 6059, 3949, 4636]","[1, 1, 1, 1]"
32577,16539,3,32577,"[6059, 3949, 4636]","[1, 1, 1]"
32578,16539,4,32578,"[3949, 4636]","[1, 1]"
32579,16539,5,32579,[4636],[1]
32580,16540,0,32580,"[5467, 806, 5922, 2445, 3773]","[1, 1, 1, 1, 1]"
32581,16540,1,32581,"[806, 5922, 2445, 3773]","[1, 1, 1, 1]"
32582,16540,3,32582,"[2445, 3773]","[1, 1]"
32583,16540,4,32583,[3773],[1]
32584,16545,0,32584,"[3786, 4987, 3173, 2304, 331, 4779, 6268]","[1, 1, 1, 1, 1, 1, 1]"
32585,16545,2,32585,"[3173, 2304, 331, 4779, 6268]","[1, 1, 1, 1, 1]"
32586,16545,4,32586,"[331, 4779, 6268]","[1, 1, 1]"
32587,16545,6,32587,[6268],[1]
32588,16547,0,32588,"[2154, 5058, 3376, 6070, 3329]","[1, 1, 1, 1, 1]"
32589,16547,1,32589,"[5058, 3376, 6070, 3329]","[1, 1, 1, 1]"
32590,16547,2,32590,"[3376, 6070, 3329]","[1, 1, 1]"
32591,16547,3,32591,"[6070, 3329]","[1, 1]"
32592,16547,4,32592,[3329],[1]
32593,16552,0,32593,"[2654, 94, 5714]","[1, 1, 1]"
32594,16552,1,32594,"[94, 5714]","[1, 1]"
32595,16552,2,32595,[5714],[1]
32596,16553,0,32596,"[3258, 4600, 6177, 1899]","[1, 1, 0, 1]"
32597,16553,2,32597,"[6177, 1899]","[0, 1]"
32598,16553,3,32598,[1899],[1]
32599,16556,0,32599,"[5467, 4606, 5833, 5170, 2712, 438]","[1, 1, 1, 1, 1, 1]"
32600,16556,1,32600,"[4606, 5833, 5170, 2712, 438]","[1, 1, 1, 1, 1]"
32601,16556,2,32601,"[5833, 5170, 2712, 438]","[1, 1, 1, 1]"
32602,16556,3,32602,"[5170, 2712, 438]","[1, 1, 1]"
32603,16556,4,32603,"[2712, 438]","[1, 1]"
32604,16556,5,32604,[438],[1]
32605,16565,0,32605,"[4606, 3773, 3640, 2125, 3329, 5616, 5749]","[1, 1, 1, 1, 1, 1, 1]"
32606,16565,1,32606,"[3773, 3640, 2125, 3329, 5616, 5749]","[1, 1, 1, 1, 1, 1]"
32607,16565,2,32607,"[3640, 2125, 3329, 5616, 5749]","[1, 1, 1, 1, 1]"
32608,16565,3,32608,"[2125, 3329, 5616, 5749]","[1, 1, 1, 1]"
32609,16565,4,32609,"[3329, 5616, 5749]","[1, 1, 1]"
32610,16565,5,32610,"[5616, 5749]","[1, 1]"
32611,16565,6,32611,[5749],[1]
32612,16567,0,32612,"[3848, 3965, 3089, 4055]","[1, 1, 1, 1]"
32613,16567,2,32613,"[3089, 4055]","[1, 1]"
32614,16567,3,32614,[4055],[1]
32615,16568,0,32615,"[3087, 3215]","[1, 1]"
32616,16568,1,32616,[3215],[1]
32617,16569,0,32617,"[6346, 3733]","[0, 1]"
32618,16569,1,32618,[3733],[1]
32619,16570,0,32619,"[1142, 3856, 5049, 2171]","[1, 1, 1, 1]"
32620,16570,1,32620,"[3856, 5049, 2171]","[1, 1, 1]"
32621,16570,2,32621,"[5049, 2171]","[1, 1]"
32622,16570,3,32622,[2171],[1]
32623,16571,0,32623,"[3385, 1810, 4579, 6546]","[1, 1, 1, 1]"
32624,16571,1,32624,"[1810, 4579, 6546]","[1, 1, 1]"
32625,16571,2,32625,"[4579, 6546]","[1, 1]"
32626,16571,3,32626,[6546],[1]
32627,16573,0,32627,"[4180, 2409, 4496, 5665, 2254, 4615]","[1, 1, 1, 1, 1, 1]"
32628,16573,1,32628,"[2409, 4496, 5665, 2254, 4615]","[1, 1, 1, 1, 1]"
32629,16573,2,32629,"[4496, 5665, 2254, 4615]","[1, 1, 1, 1]"
32630,16573,3,32630,"[5665, 2254, 4615]","[1, 1, 1]"
32631,16573,4,32631,"[2254, 4615]","[1, 1]"
32632,16573,5,32632,[4615],[1]
32633,16574,0,32633,"[3125, 6353, 2115, 5334]","[1, 1, 1, 1]"
32634,16574,1,32634,"[6353, 2115, 5334]","[1, 1, 1]"
32635,16574,2,32635,"[2115, 5334]","[1, 1]"
32636,16575,0,32636,"[3856, 149, 5134, 1237, 2066]","[1, 1, 1, 1, 1]"
32637,16575,1,32637,"[149, 5134, 1237, 2066]","[1, 1, 1, 1]"
32638,16575,2,32638,"[5134, 1237, 2066]","[1, 1, 1]"
32639,16575,3,32639,"[1237, 2066]","[1, 1]"
32640,16575,4,32640,[2066],[1]
32641,16576,0,32641,"[6044, 2002, 1200, 3582, 771]","[1, 1, 1, 1, 1]"
32642,16576,1,32642,"[2002, 1200, 3582, 771]","[1, 1, 1, 1]"
32643,16576,2,32643,"[1200, 3582, 771]","[1, 1, 1]"
32644,16576,3,32644,"[3582, 771]","[1, 1]"
32645,16576,4,32645,[771],[1]
32646,16577,0,32646,"[3773, 5389, 3856, 4606, 3329]","[1, 1, 1, 1, 1]"
32647,16577,2,32647,"[3856, 4606, 3329]","[1, 1, 1]"
32648,16577,4,32648,[3329],[1]
32649,16578,0,32649,"[5156, 6309, 6323]","[1, 1, 1]"
32650,16578,1,32650,"[6309, 6323]","[1, 1]"
32651,16578,2,32651,[6323],[1]
32652,16579,0,32652,"[756, 3766, 371, 2919, 4828]","[1, 1, 1, 1, 1]"
32653,16579,2,32653,"[371, 2919, 4828]","[1, 1, 1]"
32654,16579,3,32654,"[2919, 4828]","[1, 1]"
32655,16579,4,32655,[4828],[1]
32656,16581,0,32656,"[450, 2042, 4104, 3149]","[1, 0, 1, 1]"
32657,16581,1,32657,"[2042, 4104, 3149]","[0, 1, 1]"
32658,16581,2,32658,"[4104, 3149]","[1, 1]"
32659,16581,3,32659,[3149],[1]
32660,16582,0,32660,"[2101, 4091, 5476]","[1, 1, 1]"
32661,16582,1,32661,"[4091, 5476]","[1, 1]"
32662,16582,2,32662,[5476],[1]
32663,16583,0,32663,"[2919, 851, 5091, 1170, 1568, 4676]","[1, 1, 1, 1, 1, 1]"
32664,16583,1,32664,"[851, 5091, 1170, 1568, 4676]","[1, 1, 1, 1, 1]"
32665,16583,2,32665,"[5091, 1170, 1568, 4676]","[1, 1, 1, 1]"
32666,16583,3,32666,"[1170, 1568, 4676]","[1, 1, 1]"
32667,16583,5,32667,[4676],[1]
32668,16585,0,32668,"[5964, 2101, 4316]","[1, 1, 1]"
32669,16585,1,32669,"[2101, 4316]","[1, 1]"
32670,16586,0,32670,"[159, 2275]","[1, 1]"
32671,16586,1,32671,[2275],[1]
32672,16587,0,32672,[416],[1]
32673,16591,0,32673,"[5658, 1430, 5156]","[1, 1, 1]"
32674,16591,1,32674,"[1430, 5156]","[1, 1]"
32675,16591,2,32675,[5156],[1]
32676,16592,0,32676,"[1541, 3848, 3965, 438, 2531]","[1, 1, 1, 1, 1]"
32677,16592,1,32677,"[3848, 3965, 438, 2531]","[1, 1, 1, 1]"
32678,16592,3,32678,"[438, 2531]","[1, 1]"
32679,16592,4,32679,[2531],[1]
32680,16593,0,32680,"[911, 4941, 68, 3156]","[1, 1, 1, 1]"
32681,16593,2,32681,"[68, 3156]","[1, 1]"
32682,16593,3,32682,[3156],[1]
32683,16594,0,32683,"[5476, 756, 5299, 4180, 178, 5837, 5134, 4889]","[1, 1, 1, 1, 1, 1, 1, 1]"
32684,16594,1,32684,"[756, 5299, 4180, 178, 5837, 5134, 4889]","[1, 1, 1, 1, 1, 1, 1]"
32685,16594,3,32685,"[4180, 178, 5837, 5134, 4889]","[1, 1, 1, 1, 1]"
32686,16594,4,32686,"[178, 5837, 5134, 4889]","[1, 1, 1, 1]"
32687,16594,5,32687,"[5837, 5134, 4889]","[1, 1, 1]"
32688,16594,6,32688,"[5134, 4889]","[1, 1]"
32689,16596,0,32689,"[6489, 85, 331, 911]","[1, 1, 1, 1]"
32690,16596,1,32690,"[85, 331, 911]","[1, 1, 1]"
32691,16596,2,32691,"[331, 911]","[1, 1]"
32692,16604,0,32692,"[3733, 6348, 5467]","[1, 1, 1]"
32693,16604,1,32693,"[6348, 5467]","[1, 1]"
32694,16605,0,32694,"[6318, 4601, 1896, 6324]","[1, 0, 1, 1]"
32695,16605,1,32695,"[4601, 1896, 6324]","[0, 1, 1]"
32696,16605,2,32696,"[1896, 6324]","[1, 1]"
32697,16607,0,32697,"[489, 4619, 4568]","[1, 1, 1]"
32698,16607,2,32698,[4568],[1]
32699,16608,0,32699,"[386, 2942, 4754, 3595, 2767, 5263, 3125]","[1, 1, 0, 0, 0, 1, 1]"
32700,16608,3,32700,"[3595, 2767, 5263, 3125]","[0, 0, 1, 1]"
32701,16608,4,32701,"[2767, 5263, 3125]","[0, 1, 1]"
32702,16608,5,32702,"[5263, 3125]","[1, 1]"
32703,16608,6,32703,[3125],[1]
32704,16609,0,32704,"[5658, 1627, 743, 3740, 1971]","[1, 1, 1, 1, 1]"
32705,16609,1,32705,"[1627, 743, 3740, 1971]","[1, 1, 1, 1]"
32706,16609,2,32706,"[743, 3740, 1971]","[1, 1, 1]"
32707,16609,3,32707,"[3740, 1971]","[1, 1]"
32708,16609,4,32708,[1971],[1]
32709,16611,0,32709,"[2558, 5467, 6348, 1951, 4232, 5828]","[1, 1, 1, 0, 0, 1]"
32710,16611,1,32710,"[5467, 6348, 1951, 4232, 5828]","[1, 1, 0, 0, 1]"
32711,16611,2,32711,"[6348, 1951, 4232, 5828]","[1, 0, 0, 1]"
32712,16611,3,32712,"[1951, 4232, 5828]","[0, 0, 1]"
32713,16611,4,32713,"[4232, 5828]","[0, 1]"
32714,16611,5,32714,[5828],[1]
32715,16612,0,32715,"[3084, 111, 2668, 5920]","[1, 1, 1, 1]"
32716,16612,1,32716,"[111, 2668, 5920]","[1, 1, 1]"
32717,16612,2,32717,"[2668, 5920]","[1, 1]"
32718,16612,3,32718,[5920],[1]
32719,16613,0,32719,"[159, 1191, 55, 5334, 736]","[1, 1, 1, 1, 1]"
32720,16613,1,32720,"[1191, 55, 5334, 736]","[1, 1, 1, 1]"
32721,16613,2,32721,"[55, 5334, 736]","[1, 1, 1]"
32722,16613,3,32722,"[5334, 736]","[1, 1]"
32723,16613,4,32723,[736],[1]
32724,16614,0,32724,"[863, 1778, 725, 4763]","[1, 1, 1, 1]"
32725,16614,1,32725,"[1778, 725, 4763]","[1, 1, 1]"
32726,16614,2,32726,"[725, 4763]","[1, 1]"
32727,16614,3,32727,[4763],[1]
32728,16618,0,32728,"[2691, 3272, 4680, 1622]","[1, 1, 1, 1]"
32729,16618,1,32729,"[3272, 4680, 1622]","[1, 1, 1]"
32730,16618,2,32730,"[4680, 1622]","[1, 1]"
32731,16618,3,32731,[1622],[1]
32732,16619,0,32732,"[6370, 6142, 85]","[1, 1, 1]"
32733,16619,1,32733,"[6142, 85]","[1, 1]"
32734,16619,2,32734,[85],[1]
32735,16620,0,32735,"[3657, 85, 6370, 4400, 6502]","[1, 0, 1, 1, 1]"
32736,16620,1,32736,"[85, 6370, 4400, 6502]","[0, 1, 1, 1]"
32737,16620,2,32737,"[6370, 4400, 6502]","[1, 1, 1]"
